id,agency,agency_id,name,start_date,start_day,start_time,end_time,status,url,location_name,street_address,address2,city,state,zip_code,lat,lon
1460,Cook County Board of Commissioners,115,Nominating Committee of the Board of Directors of the Cook County Health and Hospitals System,2018-01-29,Monday,15:00:00,17:00:00,Passed,https://www.documenters.org/meetings/nominating-committee-of-the-board-of-directors-of-the-cook-county-health-and-hospitals-system-1460/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
23460,Policemen's Annuity and Benefit Fund of Chicago,83,Retirement Board,2018-01-30,Tuesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/retirement-board-23460/,,221 North LaSalle Street,Suite 1626,Chicago,IL,60601,41.88653,-87.63226
27083,Chicago Midway Noise Compatibility Commission,121,Midway Noise Compatibility Commission Meeting,2018-01-30,Tuesday,18:30:00,20:30:00,Passed,https://www.documenters.org/meetings/midway-noise-compatibility-commission-meeting-27083/,,6072 S Archer Ave,,Chicago,IL,60638,41.79498,-87.76895
15231,Illinois Medical District Commission,72,Special Meeting,2018-01-31,Wednesday,0:00:00,2:00:00,Passed,https://www.documenters.org/meetings/special-meeting-15231/,,2100 W Harrison St,Room 106,Chicago,IL,60612,41.8741,-87.67901
6083,Metra Citizen Advisory Board,21,"Citizens Advisory Board Meeting - January, 2018",2018-01-31,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/citizens-advisory-board-meeting-january-2018-6083/,,547 West Jackson Boulevard,,Chicago,IL,,41.87771,-87.64143
6335,Chicago Special Service Area #42 71st St/Stony Island,52,SSA #42 Commission,2018-01-31,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/ssa-42-commission-6335/,,1750 E 71st St,,Chicago,IL,60649,41.76643,-87.58168
24859,Chicago Special Service Area #2 Belmont Central,102,Commission,2018-01-31,Wednesday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/commission-24859/,,5534 W Belmont Avenue,,Chicago,IL,60641,41.93881,-87.76553
24343,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Promote WPB Committee - 2018 Meetings,2018-02-01,Thursday,8:30:00,10:00:00,Passed,https://www.documenters.org/meetings/promote-wpb-committee-2018-meetings-24343/,,1414 N Ashland Ave,,Chicago,IL,,41.90748,-87.66791
24685,Chicago Community Land Trust,100,Board of Directors,2018-02-01,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-directors-24685/,,121 N LaSalle St,# 1003A,Chicago,IL,60602,41.88369172,-87.63239456
1681,Metropolitan Water Reclamation District of Greater Chicago,28,Board of Commissioners,2018-02-01,Thursday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-1681/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
1680,Metropolitan Water Reclamation District of Greater Chicago,28,Committee of the Whole,2018-02-01,Thursday,10:35:00,12:35:00,Passed,https://www.documenters.org/meetings/committee-of-the-whole-1680/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
24438,Chicago Special Service Area #29 West Town,97,Commission,2018-02-01,Thursday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/commission-24438/,,1819 W Chicago Ave,,Chicago,IL,60622,41.89589,-87.67286
2092,Commission on Chicago Landmarks,108,Commission,2018-02-01,Thursday,12:45:00,14:45:00,Passed,https://www.documenters.org/meetings/commission-2092/,,121 N LaSalle St,Room 201A,Chicago,IL,60602,41.88369172,-87.63239456
23466,Public Building Commission of Chicago,40,"Administrative Operations Committee Meeting – February 1, 2018",2018-02-01,Thursday,13:00:00,14:00:00,Passed,https://www.documenters.org/meetings/administrative-operations-committee-meeting-february-1-2018-23466/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
23462,Public Building Commission of Chicago,40,"Audit Committee Meeting – February 1, 2018",2018-02-01,Thursday,13:30:00,14:30:00,Passed,https://www.documenters.org/meetings/audit-committee-meeting-february-1-2018-23462/,,,,,,,,
24344,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Clean & Green Committee - 2018 Meetings,2018-02-06,Tuesday,9:00:00,10:30:00,Passed,https://www.documenters.org/meetings/clean-green-committee-2018-meetings-24344/,,2011 W Division,,Chicago,IL,,41.90311,-87.67753
1459,Cook County Board of Commissioners,115,Board of Commissioners,2018-02-06,Tuesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-1459/,,118 North Clark Street,Cook County Building Board Room,Chicago,,,41.88382,-87.63166
7667,Forest Preserve District of Cook County,60,Workers' Compensation Committee,2018-02-06,Tuesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/workers-compensation-committee-7667/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
7669,Forest Preserve District of Cook County,60,Real Estate Committee,2018-02-06,Tuesday,10:45:00,12:45:00,Passed,https://www.documenters.org/meetings/real-estate-committee-7669/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1458,Cook County Board of Commissioners,115,Legislation and Intergovernmental Relations Committee,2018-02-06,Tuesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/legislation-and-intergovernmental-relations-committee-1458/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1457,Cook County Board of Commissioners,115,Finance Subcommittee on Litigation,2018-02-06,Tuesday,12:00:00,14:00:00,Passed,https://www.documenters.org/meetings/finance-subcommittee-on-litigation-1457/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
7662,Forest Preserve District of Cook County,60,Litigation Committee,2018-02-06,Tuesday,12:00:00,14:00:00,Passed,https://www.documenters.org/meetings/litigation-committee-7662/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1456,Cook County Board of Commissioners,115,Finance Subcommittee on Workers' Compensation,2018-02-06,Tuesday,12:30:00,14:30:00,Passed,https://www.documenters.org/meetings/finance-subcommittee-on-workers-compensation-1456/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
23461,Chicago Low-Income Housing Trust Fund,51,Finance Committee,2018-02-06,Tuesday,15:30:00,16:30:00,Passed,https://www.documenters.org/meetings/finance-committee-23461/,,121 N La Salle,Room 1006,Chicago,IL,60602,41.88369172,-87.63239456
23468,Firemen's Annuity and Benefit Fund of Chicago,77,Committee,2018-02-07,Wednesday,0:00:00,2:00:00,Passed,https://www.documenters.org/meetings/committee-23468/,,20 S Clark St,Suite 1400,Chicago,IL,60602,41.88128,-87.63117
24345,Chicago Special Service Area #19 Howard Street,94,Special Meeting,2018-02-07,Wednesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/special-meeting-24345/,,1623 W Howard St,,Chicago,IL,60626,42.01918,-87.67224
24346,Chicago Special Service Area #24 Clark Street,95,Commission,2018-02-07,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/commission-24346/,,1448 W Morse Ave,,Chicago,IL,60626,42.00807,-87.66768
1455,Cook County Board of Commissioners,115,Criminal Justice Committee,2018-02-07,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/criminal-justice-committee-1455/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1454,Cook County Board of Commissioners,115,Business and Economic Development Committee,2018-02-07,Wednesday,9:15:00,11:15:00,Passed,https://www.documenters.org/meetings/business-and-economic-development-committee-1454/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1453,Cook County Board of Commissioners,115,Technology and Innovation Committee,2018-02-07,Wednesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/technology-and-innovation-committee-1453/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1452,Cook County Board of Commissioners,115,Asset Management Committee,2018-02-07,Wednesday,9:45:00,11:45:00,Canceled,https://www.documenters.org/meetings/asset-management-committee-1452/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1450,Cook County Board of Commissioners,115,Zoning and Building Committee,2018-02-07,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/zoning-and-building-committee-1450/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1448,Cook County Board of Commissioners,115,Finance Committee,2018-02-07,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/finance-committee-1448/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1451,Cook County Board of Commissioners,115,Rules and Administration Committee,2018-02-07,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/rules-and-administration-committee-1451/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1447,Cook County Board of Commissioners,115,Health & Hospitals Committee,2018-02-07,Wednesday,10:30:00,12:30:00,Canceled,https://www.documenters.org/meetings/health-hospitals-committee-1447/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1446,Cook County Board of Commissioners,115,Board of Commissioners,2018-02-07,Wednesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-1446/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
7063,Commission on Chicago Landmarks,108,Commission,2018-02-07,Wednesday,12:45:00,,Passed,https://www.documenters.org/meetings/commission-7063/,City Hall,121 N LaSalle St,Room 201-A,,,,40.26674,-96.76275
24164,Chicago Special Service Area #26 Broadway Commercial District,92,Commission,2018-02-07,Wednesday,15:00:00,17:00:00,Passed,https://www.documenters.org/meetings/commission-24164/,,1210 W Rosedale Ave,,Chicago,IL,60660,41.9892148,-87.6630182
24347,Chicago Special Service Area #43 Devon Avenue,96,Emergency Meeting,2018-02-08,Thursday,14:30:00,16:30:00,Passed,https://www.documenters.org/meetings/emergency-meeting-24347/,,2949 W Devon Ave,,Chicago,IL,60659,41.99731,-87.70392
24351,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Transportation Committee - 2018 Meetings,2018-02-08,Thursday,8:30:00,10:00:00,Passed,https://www.documenters.org/meetings/transportation-committee-2018-meetings-24351/,,1414 N Ashland Ave,,Chicago,IL,,41.90748,-87.66791
24348,Chicago Special Service Area #54 Sheridan Road,91,Commission,2018-02-08,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/commission-24348/,,6738 N Sheridan Rd,,Chicago,IL,60626,42.0047551,-87.6634228
23471,Chicago Low-Income Housing Trust Fund,51,Allocations Committee,2018-02-08,Thursday,10:00:00,11:00:00,Passed,https://www.documenters.org/meetings/allocations-committee-23471/,,121 N La Salle,Room 1006,Chicago,IL,60602,41.88369172,-87.63239456
7657,Forest Preserve District of Cook County,60,Finance Committee,2018-02-08,Thursday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/finance-committee-7657/,,1801 North Quentin Road,Camp Reinberg,,,,,
7658,Forest Preserve District of Cook County,60,Rules Committee,2018-02-08,Thursday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/rules-committee-7658/,,1801 North Quentin Road,Camp Reinberg,,,,,
7661,Forest Preserve District of Cook County,60,FPD Board of Commissioners,2018-02-08,Thursday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/fpd-board-of-commissioners-7661/,,1801 North Quentin Road,Camp Reinberg,,,,,
24349,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Guide Development Committee - 2018 Meetings,2018-02-13,Tuesday,8:00:00,9:30:00,Passed,https://www.documenters.org/meetings/guide-development-committee-2018-meetings-24349/,,1649 N Damen,,Chicago,IL,,41.91193,-87.67726
23473,Chicago Low-Income Housing Trust Fund,51,Board Meeting,2018-02-13,Tuesday,8:30:00,9:30:00,Passed,https://www.documenters.org/meetings/board-meeting-23473/,,2 N La Salle,,Chicago,IL,60602,41.88225,-87.63265
7845,Chicago Board of Election Commissioners,61,Electoral Board,2018-02-13,Tuesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/electoral-board-7845/,,8th Floor Office 69 W Washington St,,Chicago,IL,60602,41.88325,-87.63204
15032,Cook County Local Records Commission,71,Local Records Commission,2018-02-13,Tuesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/local-records-commission-15032/,,100 W Randolph St,Room 9-035,Chicago,IL,60601,41.88517,-87.6322
1911,Chicago Community Development Commission,106,Commission,2018-02-13,Tuesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/commission-1911/,,121 N LaSalle St,Room 201A,Chicago,IL,60602,41.88369172,-87.63239456
23474,Public Building Commission of Chicago,40,"Board Meeting – February 13, 2018",2018-02-13,Tuesday,14:30:00,15:30:00,Passed,https://www.documenters.org/meetings/board-meeting-february-13-2018-23474/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
23475,Municipal Employees' Annuity and Benefit Fund of Chicago,76,Special Investment Meeting,2018-02-14,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/special-investment-meeting-23475/,,321 N Clark St,Suite 700,Chicago,IL,60654,41.88827,-87.63087
23476,Chicago Transit Authority,25,"Committee on Finance, Audit & Budget",2018-02-14,Wednesday,9:15:00,12:15:00,Passed,https://www.documenters.org/meetings/committee-on-finance-audit-budget-23476/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
23477,Chicago Transit Authority,25,Regular Board Meeting of Chicago Transit Board,2018-02-14,Wednesday,10:00:00,13:00:00,Passed,https://www.documenters.org/meetings/regular-board-meeting-of-chicago-transit-board-23477/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
3161,Chicago Park District,43,Board of Commissioners: Personnel Board,2018-02-14,Wednesday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-personnel-board-3161/,,6258 West 62nd Street,HALE PARK,Chicago,IL,60638,41.77966497,-87.77724116
23751,Chicago Mayor's Pedestrian Advisory Council,89,Mayor's Pedestrian Advisory Council,2018-02-14,Wednesday,15:00:00,17:00:00,Passed,https://www.documenters.org/meetings/mayors-pedestrian-advisory-council-23751/,,121 N LaSalle Dr,,Chicago,IL,60602,41.88369172,-87.63239456
3160,Chicago Park District,43,Board of Commissioners,2018-02-14,Wednesday,15:30:00,17:30:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-3160/,,6258 West 62nd Street,HALE PARK,Chicago,IL,60638,41.77966497,-87.77724116
16529,Cook County Health and Hospitals System,9,Finance Committee,2018-02-15,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/finance-committee-16529/,,1900 W Polk,Second Floor Conference Room,Chicago,IL,,41.87153497,-87.673825
8011,Regional Transportation Authority,23,Audit Committee,2018-02-15,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/audit-committee-8011/,,175 W Jackson Blvd,Suite 1650,Chicago,IL,60604,41.87801,-87.63319
8008,Regional Transportation Authority,23,Finance Committee,2018-02-15,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/finance-committee-8008/,,175 W Jackson Blvd,Suite 1650,Chicago,IL,60604,41.87801,-87.63319
8010,Regional Transportation Authority,23,Board of Directors,2018-02-15,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/board-of-directors-8010/,,175 W Jackson Blvd,Suite 1650,Chicago,IL,60604,41.87801,-87.63319
7088,Chicago Special Service Area #21 Lincoln Square,56,Lincoln Square Neighborhood Improvement Program,2018-02-15,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/lincoln-square-neighborhood-improvement-program-7088/,,4518 N Lincoln Avenue,,Chicago,IL,,41.96363,-87.68567
3164,Chicago Plan Commission,109,Commission,2018-02-15,Thursday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/commission-3164/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
